source,source_id,dedup_key,created_utc,age_hours,title,company,location,is_dublin,salary_min,salary_max,currency,contract_type,family,stack_relevance,accessibility,visa_flag,description,url,query_term,fetched_at_utc
greenhouse,7919064,stripe|business partner analyst,2026-06-26T17:05:42Z,43.3,Business Partner Analyst,Stripe,"Dublin, Ireland",True,,,,,Unclassified,Review,Entry / graduate,,"&lt;h2&gt;Who we are&lt;/h2&gt; &lt;h3&gt;About Stripe&lt;/h3&gt; &lt;p&gt;Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world&#39;s largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone&#39;s reach while doing the most important work of your career.&lt;/p&gt; &lt;h3&gt;About the team&lt;/h3&gt; &lt;p&gt;Strategy and Analytics maximizes and accelerates Operations&#39; ability to make Stripe work for our users. We aspire to be the COOs for Stripe Ops, working cross-functionally with global teams to help run the day-to-day business and articulate and achieve the longer-term, high-effort, high-value strategic priorities. We take a data-driven approach that combines strategy and analytics to help Ops leaders solve their most complex and most important issues while also driving the business planning and operational cadence end-to-end, from strategy to goal-setting to execution.&lt;/p&gt; &lt;h2&gt;What you&#39;ll do&lt;/h2&gt; &lt;p&gt;In this role, you&#39;ll be the go-to expert for your business area. You&#39;ll be hands-on and responsible for delivering critical insights, ensuring data-driven decision-making is at the core of what we do. You&#39;ll also partner with leadership to drive business strategy, planning, goal-setting, and performance tracking. You&#39;ll also scope and lead business-critical projects and execute on strategic initiatives.&lt;/p&gt; &lt;h3&gt;Responsibilities&lt;/h3&gt; &lt;ul&gt; &lt;li&gt;Wrangle large, highly complex datasets using SQL into actionable insights and become the data expert for your business area. Develop metrics and large-scale dashboards to track the health of our user-facing and internal teams. Perform",https://stripe.com/jobs/search?gh_jid=7919064,ats:greenhouse,2026-06-28T12:23:15Z
greenhouse,7430332,stripe|risk operations analyst financial crimes,2026-06-26T17:05:29Z,43.3,"Risk Operations Analyst, Financial Crimes",Stripe,Dublin,True,,,,,Unclassified,Review,Entry / graduate,,"&lt;h2&gt;Who we are&lt;/h2&gt; &lt;h3&gt;About Stripe&lt;/h3&gt; &lt;p&gt;Stripe is a financial infrastructure platform for businesses. Millions of companies—from the world&#39;s largest enterprises to the most ambitious startups—use Stripe to accept payments, grow their revenue, and accelerate new business opportunities. Our mission is to increase the GDP of the internet, and we have a staggering amount of work ahead. That means you have an unprecedented opportunity to put the global economy within everyone&#39;s reach while doing the most important work of your career.&lt;/p&gt; &lt;h3&gt;About the team&lt;/h3&gt; &lt;p&gt;The Financial Crimes team plays a critical role in ensuring a healthy financial ecosystem and maintaining trust in Stripe&#39;s platform. We ensure that prohibited parties cannot utilize our services and identify bad actors engaging in money laundering, terrorist financing, or other financial crimes. As Stripe&#39;s user base and global footprint grow dramatically, this team is essential for mitigating risk and upholding regulatory compliance, directly contributing to Stripe&#39;s mission of increasing the GDP of the internet safely and responsibly.&lt;/p&gt; &lt;h2&gt;What you&#39;ll do&lt;/h2&gt; &lt;p&gt;As a Risk Operations Analyst, you&#39;ll work to ensure our policies, operations, and workflows align with the needs of our financial partners. You&#39;ll be accountable for workflows impacting a variety of cross-functional internal and external stakeholders to identify and assess regulatory, contractual, and partner risk. Further, you&#39;ll influence and advise operational teams in building out scalable operational processes to ensure compliance with service level agreements, routine reporting, and overall risk mitigation.&lt;/p&gt; &lt;h3&gt;Responsibilities&lt;/h3&gt; &lt;p&gt;• Demonstrate sound judgment and an ability to navigate non-binary, high-risk decisions&lt;/p&gt; &lt;p&gt;• Adhere closely to process while still constantly quest",https://stripe.com/jobs/search?gh_jid=7430332,ats:greenhouse,2026-06-28T12:23:15Z
apify_linkedin,4338754694,fin|staff machine learning scientist,2026-06-26T12:26:01Z,48.0,Staff Machine Learning Scientist,Fin,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,ML/AI Eng,Core,Senior / Lead+,,"Fin is the AI Customer Agent company on a mission to help businesses provide perfect customer experiences.Our AI Agent Fin is the highest-performing AI Customer Agent on the market today, enabling businesses to deliver impeccable, always-on customer support across the customer journey – from service, to sales, to ecommerce. Powered by our own AI models, Fin resolves complex customer issues end-to-end across every channel, with minimal set-up and integration. Fin can also be combined with our natively integrated Intercom help desk for one single system that is designed to meet the needs of modern day support teams.Founded in 2011, Fin became one of the fastest growing companies and remains one of the largest private software companies in the world with nearly 30,000 global businesses using our products to transform their customer support. Driven by our core values, we push boundaries, build with speed and intensity, and relentlessly deliver incredible value to our customers.What's the opportunity?Fin's Machine Learning team is responsible for defining new ML features, researching appropriate algorithms and technologies, and rapidly getting first prototypes in our customers’ hands.We are an extremely product focussed team. We work in partnership with Product and Design functions of teams we support. Our team's dedicated ML product engineers enable us to move to production fast, often shipping to beta in weeks after a successful offline test.We are very passionate about applying machine learning technology, and have productized everything from classic supervised models, to cutting-edge unsupervised clustering algorithms, to novel applications of transformer neural networks. We test and measure the real customer impact of each model we deploy.What will I be doing?Play an active role in hiring, mentoring and career development of other engineersRaise the bar for technical standards, performance, reliability, and operational excellenceIdentify areas where ML can create va",https://ie.linkedin.com/jobs/view/staff-machine-learning-scientist-at-fin-4338754694,data scientist,2026-06-28T12:23:15Z
apify_linkedin,4433230080,em3|financial controller,2026-06-26T12:25:44Z,48.0,Financial Controller,EM3,"Limerick, Limerick, County Limerick, Ireland",False,79545,97221,EUR,fulltime,Unclassified,Review,Entry / graduate,,"Location: Limerick, Ireland / HybridDepartment: Finance & OperationsReports to: Director, IrelandIndustry: Energy Management Solutions for Industrial ManufacturingEmployment Type: Full-time, PermanentAbout EM3:EM3 is a market-leading energy consultancy, delivering end-to-end energy management and engineering solutions to large-scale industrial clients. Through innovation, technical expertise, and a strong commitment to sustainability, EM3 helps customers significantly reduce energy use, lower carbon emissions, and improve operational efficiency.Headquartered in Limerick, Ireland with additional offices in Madrid, Spain and Chicago, USA. With a team of over 75 professionals, we specialise in identifying, implementing, monitoring and verifying energy-saving initiatives for industrial clients globally. Our work spans across energy auditing, ISO 50001 systems, energy monitoring and analytics and turnkey decarbonisation project delivery. EM3 partners with clients in sectors such as manufacturing, food and beverage, pharma, Medical Devices and data centres. EM3 is committed to innovation, excellence, and environmental stewardship. EM3's core values are Integrity, Trust, Curiosity, Inclusivity, and PassionPosition SummaryThe Financial Controller will play a critical leadership role within the Finance function, providing strategic financial direction, governance, and operational control across EM3's international business. Reporting directly to the Director-Ireland, the successful candidate will be responsible for ensuring the financial integrity of the organisation through effective financial planning, reporting, compliance, risk management, and business partnering.This role requires a commercially minded finance professional capable of supporting rapid business growth, driving process improvement, enhancing financial visibility, and delivering actionable insights that support strategic decision-making. The Financial Controller will work closely with senior leadership, ope",https://ie.linkedin.com/jobs/view/financial-controller-at-em3-4433230080,business intelligence,2026-06-28T12:23:15Z
apify_linkedin,4404861444,sosafe|senior analytics engineer,2026-06-26T12:25:22Z,48.0,Senior Analytics Engineer,SoSafe,"Ireland, Ireland",False,,,,fulltime,Analytics/Data Eng,Core,Senior / Lead+,,"SoSafe has the ambition to become the leading human risk management provider in Europe. Our award-winning awareness platform triggers behavioural change by providing effective and engaging training and simulations on cybersecurity and data protection. Cybercrime is costing the world >$10 trillion annually and growing by 15% p.a. - we invite you to be part of the solution!""Location:UK, Ireland, or Portugal (remote). Candidates must have work authorization in one of these countries. Office access available in London, Dublin, and Lisbon.Here's how you'll make a difference:Own the transformation layer in dbt- design, build, and maintain modular, well-tested data models that define how data is structured and consumed across the company.Define and implement core business metrics (e.g. activation, engagement, retention) as reusable, versioned data assets- ensuring consistent definitions across analytics, product, and AI use cases.Model complex SaaS data by integrating product events, CRM (Salesforce), and support data into clean, well-defined fact and dimension models.Build and evolve our semantic layer- creating a reliable abstraction over our data that enables consistent KPI definitions and supports downstream consumers, including LLM-based analytics agents.Collaborate with Data Engineers on upstream data contracts and event schemas- ensuring raw data is structured in a way that supports scalable, reliable analytics.Establish and enforce best practices in testing, documentation, and data quality- making these part of the standard development lifecycle.Document models, metrics, and lineage clearly- enabling self-service and reducing ambiguity across teams.What you bring:5+ years in analytics engineering or data engineering with a strong focus on data modelingStrong proficiency in dbt and SQL- building modular, well-tested modelsSolid understanding of dimensional modeling and metric designExperience working with cloud data warehouses (BigQuery, Snowflake, or Redshift)Exper",https://ie.linkedin.com/jobs/view/senior-analytics-engineer-at-sosafe-4404861444,analytics engineer,2026-06-28T12:23:15Z
apify_linkedin,4430255338,infosys|practice lead data science ml irl,2026-06-26T12:24:34Z,48.0,Practice Lead - Data Science - ML - IRL,Infosys,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Data Science,Core,Senior / Lead+,,"Role - Practice Lead - Data ScienceTechnology – Data Science/Machine LearningLocation – Dublin, IrelandRole Summary:We are looking for candidates to build and implement analytics solutions to our esteemed clients. The incumbent should have strong aptitude for numbers, experience in any domain and willingness to learn some cutting edge technologies.Roles & Responsibilities:•Understand the requirements from the business and translate it into an appropriate technical requirements.•Creating a detailed business analysis, outlining problems, opportunities and solutions for a business.•Perform activities related to data wrangling, model building and model deployment.•Stay current with the latest research and technology and communicate your knowledge throughout the enterprise.•Lead initiatives to improve the team morale, camaraderie, and collaborationTechnical Skills:Must Have Skills (Data Science/Machine Learning):•Hands-on experience in Data Science, Python/R, PySpark/SparkR Coding and associated state of the art technologies for Exploratory Data Analysis, building predictive models with big data. Familiarity with standard Clustering, Classification, dimensionality reduction and other techniques/Algorithms in Machine learning. •Experience in building and implementing ML driven business transformation use cases such as Demand Forecasting, Price/Promo Optimization, etc.•SQL knowledge and experience working with relational databases.•Hands-On MS Azure/GCP/AWS Cloud, Databricks/Snowflake, SQL knowledge•Scaling ML Models from POC phase.•List Azure services required for deployment, Azure Data bricks and Azure DevOps Setup•Ability to communicate actionable insights using data, often to a non-technical audience.•Ability to drive end-to-end data driven solutions with excellent sense of risk and resource management in any given situation•Good knowledge on statistical concepts such as properties of distributions, statistical tests and their proper usage.•Analyze and extract relevant",https://ie.linkedin.com/jobs/view/practice-lead-data-science-ml-irl-at-infosys-4430255338,data scientist,2026-06-28T12:23:15Z
apify_linkedin,4420709478,infosys|practice lead data science ml,2026-06-26T12:24:34Z,48.0,Practice Lead - Data Science_ ML,Infosys,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Data Science,Core,Senior / Lead+,,"Role - Practice Lead - Data ScienceTechnology – Data Science/Machine LearningLocation – Dublin, IrelandCompensation – Competitive (including bonus)Role SummaryWe are looking for candidates to build and implement analytics solutions to our esteemed clients. The incumbent should have strong aptitude for numbers, experience in any domain and willingness to learn some cutting edge technologies.Roles & ResponsibilitiesUnderstand the requirements from the business and translate it into an appropriate technical requirements.Creating a detailed business analysis, outlining problems, opportunities and solutions for a business.Perform activities related to data wrangling, model building and model deployment.Stay current with the latest research and technology and communicate your knowledge throughout the enterprise.Lead initiatives to improve the team morale, camaraderie, and collaborationTechnical SkillsMust Have Skills (Data Science/Machine Learning):Hands-on experience in Data Science, Python/R, PySpark/SparkR Coding and associated state of the art technologies for Exploratory Data Analysis, building predictive models with big data. Familiarity with standard Clustering, Classification, dimensionality reduction and other techniques/Algorithms in Machine learning.Experience in building and implementing ML driven business transformation use cases such as Demand Forecasting, Price/Promo Optimization, etc.SQL knowledge and experience working with relational databases.Hands-On MS Azure/GCP/AWS Cloud, Databricks/Snowflake, SQL knowledgeScaling ML Models from POC phase.List Azure services required for deployment, Azure Data bricks and Azure DevOps SetupAbility to communicate actionable insights using data, often to a non-technical audience.Ability to drive end-to-end data driven solutions with excellent sense of risk and resource management in any given situationGood knowledge on statistical concepts such as properties of distributions, statistical tests and their proper usage.Ana",https://ie.linkedin.com/jobs/view/practice-lead-data-science-ml-at-infosys-4420709478,data scientist,2026-06-28T12:23:15Z
apify_linkedin,4433337349,2k|sr applied scientist,2026-06-26T12:24:34Z,48.0,Sr Applied Scientist,2K,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,ML/AI Eng,Core,Unknown,,"Who We AreAt 2K, we create some of the most iconic and culture-shaping video games in entertainment, including NBA® 2K, one of the top-selling franchises in the world, and legendary titles like BioShock®, Borderlands®, Mafia, Sid Meier’s Civilization®, and XCOM®, as well as fan favorites WWE® 2K, TopSpin®, and PGA TOUR® 2K. We build unforgettable experiences by pushing the boundaries of creativity, authenticity and innovation across every genre.Our portfolio is brought to life by some of the most influential game development studios in the world. Visual Concepts, Firaxis Games, Hangar 13, Cat Daddy Games, 31st Union, Cloud Chamber, Gearbox, HB Studios, and 2K SportsLab create world-class experiences across platforms.But what truly powers 2K is our people.We believe the best ideas come from teams that feel empowered, supported, and inspired. As an equal opportunity employer, we are committed to fostering a diverse, inclusive workplace where people are encouraged to come as they are and do their best work.What We Need2K is looking for a Sr. Applied Scientist to join the Applied AI Team in the Product Organization, with a focus on our flagship franchise NBA 2K. Our team leverages AI, machine learning, statistics, and operations research, and economics to build systems that power core game experiences. We develop algorithmic solutions in areas such as matchmaking, in-game experience personalization, player engagement, in-game economy, content optimization, and fraud detection.What You’ll DoDesign, develop, and iterate on machine learning models that directly impact in-game experiences and core systems (e.g., matchmaking, skill rating systems, recommender systems).Build and refine representation learning models to capture player skill, lineup/build strength, and interaction patterns from sequential gameplay data.Stay informed on state-of-the-art techniques, evaluate their applicability, and lead efforts to integrate promising methods into our systems.Formulate ambiguous ",https://ie.linkedin.com/jobs/view/sr-applied-scientist-at-2k-4433337349,data scientist,2026-06-28T12:23:15Z
apify_linkedin,4420737510,personio|associate analyst revenue ai d f m,2026-06-26T12:24:26Z,48.0,"Associate Analyst, Revenue & AI (d/f/m)",Personio,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Analytics/Data Eng,Core,Near (~1-3 yr),,"Personio's intelligent HR platform helps small and medium-sized organizations unlock the power of people by making complicated, time-consuming tasks simple and efficient. Our team of 1,500 Personios is building user-friendly products that delight our 15,000+ customers and their 1.5 million employees. Ready to make an impact from day one?This role requires 2 days per week in the office and is based in Munich, Berlin, or Dublin.The Associate Analyst, Revenue & AI sits within the Customer Analytics department of Personio's broader Data & Systems team. This role is built for someone early in their career who thinks like a builder as much as an analyst — someone who is as comfortable writing dbt models and shaping a semantic layer as they are turning data into a coherent narrative for a GTM leader.This is not a traditional analytics role. Day to day, you will work at the boundary of analytics and analytics engineering: owning the data models that power GTM reporting, helping define and maintain the semantic layer that makes our revenue data trustworthy and self-serve, and increasingly using AI tooling to automate the analytical workflows that today still take too long to do by hand.You will sit close to Revenue Operations, GTM, and Analytics Engineering — learning the commercial context that makes good data work matter, and building the habits of a strong analytical partner early in your career.Role Responsibilities: What you'll doOwn and develop dbt models and contribute to the semantic layer — defining metrics, maintaining data dictionaries, and ensuring a single source of truth for GTM reportingSupport analytical coverage of pipeline health, MRR/NRR, expansion signals, and regional performance using tools like Looker, Tableau, or HexContribute to LLM-powered workflows and automated reporting pipelines that replace manual analytical tasksBuild strong working relationships with Sales, RevOps, and Finance, and proactively surface data quality issues and anomaliesManage y",https://ie.linkedin.com/jobs/view/associate-analyst-revenue-ai-d-f-m-at-personio-4420737510,data analyst,2026-06-28T12:23:15Z
apify_linkedin,4433815908,laya healthcare|ai developer,2026-06-26T12:24:08Z,48.0,AI Developer,Laya healthcare,"Cork, Cork, County Cork, Ireland",False,,,,fulltime,ML/AI Eng,Core,Unknown,,"AI Developer – Cork (Preferred) / Dublin | HybridAI DeveloperLocation: Cork (preferred) / DublinDepartment: AI & Automation HubIndustry: Healthcare & Insurance TechnologyShape the Future of AI at Laya HealthcareLaya Healthcare is investing heavily in AI and intelligent automation, building core AI platforms and reusable components that will power innovation across the business. We're looking for an AI Developer who is passionate about emerging technologies, agentic AI systems, and bringing AI solutions from concept to production.This is an opportunity to join a newly established AI Hub where you'll work alongside AI Architects, Technical Leads, RPA specialists, Cloud Engineers and Product Teams to design and deliver enterprise-scale AI solutions that create real business impact.What You'll Be Working OnYou'll contribute to the development of cutting-edge AI capabilities, including:AI Agents and Agentic SystemsLarge Language Models (LLMs)Intelligent claim-processing solutionsClassification and decisioning componentsAI-powered automation platformsReusable AI services and core platform capabilitiesAzure-based AI solutions and integrationsThe team is leveraging modern AI-powered engineering approaches, including tools such as GitHub Copilot, Claude Code and AI development agents, enabling rapid prototyping and accelerated delivery.Key ResponsibilitiesDesign and develop AI components, models, agents and algorithms from the ground upBuild production-grade AI and machine learning solutionsDevelop, test and optimise prompts for LLM-powered applicationsCreate scalable AI services and APIs using PythonBuild and enhance agentic systems capable of reasoning and decision-makingIntegrate AI solutions into existing business platforms and workflowsDevelop and maintain ML pipelines and deployment processesCollaborate closely with Architects, Technical Leads and Product TeamsSupport deployed AI solutions and drive continuous improvementContribute to AI innovation, experimentation and",https://ie.linkedin.com/jobs/view/ai-developer-at-laya-healthcare-4433815908,ai engineer,2026-06-28T12:23:15Z
apify_linkedin,4432658812,userpilot|software engineer agentic platform,2026-06-26T12:24:08Z,48.0,Software Engineer - Agentic Platform,Userpilot,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Off-target,Out-of-scope,Unknown,,"About UserpilotUserpilot is a leading product analytics and user engagement platform used by product teams at hundreds of companies to understand, segment, and activate their users. The product spans a performant JavaScript SDK that runs inside customers' web apps, a Chrome Extension for building in-app UI without code, and a React dashboard that handles complex real-time data, all backed by a distributed Elixir/Phoenix backend that sustains hundreds of thousands of concurrent WebSocket connections, high-throughput Kafka event ingestion, and real-time content delivery at scale.We move fast, we ship often, and we believe the best engineers care as much about the product they're enabling as the systems and interfaces they build.The RoleThis is an AI-deep role focused on Lia, Userpilot's agent platform, the system that turns a rich product-data model into reliable, grounded, multi-turn AI experiences. The AI is the product, not just a tool you use to build it.You'll own and elevate the agent platform: a Python service built on Microsoft Agent Framework, with hybrid retrieval over multiple tool catalogs, complex multi-step orchestration utilizing skills and sub-agents, multi-turn state and grounding, and full trace-level observability and cost accounting, all built on framework-neutral domain contracts.This is a platform you own and push further, not just keep running. You'll contribute to architecture, raise the reliability and eval bar, and help define where a frontier agentic system goes. We hire engineers who can follow a problem wherever it leads, who know when deterministic logic or statistics beat an LLM and vice versa, and who care about the customer experience as much as the system underneath.What You'll Work OnConversational AI experiences grounded in a rich product-data model, with the tool use, retrieval, streaming, and orchestrated multi-turn grounding required to do it reliably, not just plausibly.The agent runtime and orchestration itself: complex, multi-",https://ie.linkedin.com/jobs/view/software-engineer-agentic-platform-at-userpilot-4432658812,ai engineer,2026-06-28T12:23:15Z
greenhouse,7962686,twilio|staff enterprise security engineer ai security,2026-06-26T10:30:55Z,49.9,"Staff Enterprise Security Engineer, AI Security",Twilio,Remote - Ireland,False,,,,,Off-target,Out-of-scope,Senior / Lead+,,"&lt;div class=&quot;content-intro&quot;&gt;&lt;p&gt;&lt;strong&gt;Who we are&amp;nbsp;&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to&lt;a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;&gt;&amp;nbsp;hundreds of thousands of businesses&amp;nbsp;&lt;/a&gt;and empower millions of developers worldwide to craft personalized customer experiences.&lt;/p&gt; &lt;p&gt;Our dedication to &lt;a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;&gt;remote-first work&lt;/a&gt;, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.&lt;br&gt;&lt;br&gt;We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!&lt;/p&gt; &lt;p&gt;&lt;span style=&quot;color: rgb(255, 255, 255);&quot;&gt;.&lt;/span&gt;&lt;/p&gt;&lt;/div&gt;&lt;p&gt;&lt;strong&gt;See yourself at Twilio&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;Join the team as Twilio’s next Staff Enterprise Security Engineer (AI Security)&lt;/p&gt; &lt;p&gt;&lt;strong&gt;About the job&lt;/strong&gt;&lt;/p&gt; &lt;p&gt;As a Staff Enterprise Security Engineer, you will be a technical leader within the EntSec team, responsible for the foundational security posture of our organization. You will serve as an SME on the technical strategy and engineering",https://job-boards.greenhouse.io/twilio/jobs/7962686,ats:greenhouse,2026-06-28T12:23:15Z
apify_linkedin,4429872237,testreach|senior business analyst,2026-06-25T12:27:17Z,71.9,Senior Business Analyst,TestReach,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Unclassified,Review,Senior / Lead+,,"Role Profile: Senior BACompany: TestReach Location: Dublin, IrelandReports to: VP of Operations and Customer Experience Employment Type: TBC 12 Month ContractAt TestReach, we are a team of bright, creative and dedicated individuals passionate about leveraging technology to enhance the assessment experience for test-takers and examining bodies alike. Our mission is to provide cutting-edge technology and high-quality services to facilitate large-scale, high-stakes exams in a world with ever-growing demands for education, qualifications, certifications and compliance.Role OverviewWe are seeking an experienced and highly capable Senior Business Analyst to play a leading role in a major strategic systems transformation initiative. The role will be responsible for driving business analysis, process transformation, stakeholder alignment, data requirements definition, business readiness, and reporting capability development across the implementation of a new CRM platform, BI solution, and associated data integration initiatives.This is a critical role that will act as the bridge between business stakeholders, technical teams, implementation partners, and project leadership to ensure successful delivery of key strategic outcomes. Working closely with the Technical Project Manager, the successful candidate will provide leadership on business requirements, solution adoption, process redesign, reporting capabilities, and change enablement while helping maintain momentum across the programme.The ideal candidate will bring extensive experience delivering complex technology and data transformation initiatives, exceptional stakeholder management skills, and the ability to influence decisions and drive outcomes across multiple functions.Key Responsibilities Business Analysis & Process TransformationLead detailed requirements gathering across multiple business functions including Operations, Customer Success, Sales, Marketing, Finance and HR.Document current-state processes and ident",https://ie.linkedin.com/jobs/view/senior-business-analyst-at-testreach-4429872237,business intelligence,2026-06-28T12:23:15Z
apify_linkedin,4429899759,pontoon solutions|sql developer,2026-06-25T12:25:44Z,72.0,SQL Developer,Pontoon Solutions,"Dublin, Dublin, County Dublin, Ireland",True,,,,contract,Unclassified,Review,Unknown,,"Job Title: SQL DeveloperLocation: Leopardstown, Dublin (3 days onsite per week)Contract Type: 6-month initial contractStart Date: Immediate / ASAPRole OverviewWe are seeking an experienced SQL Developer to join a dynamic environment working across multiple projects within a banking-focused domain. The successful candidate will be responsible for developing, optimising, and maintaining high-performance SQL-based solutions, with a strong emphasis on query efficiency, performance tuning, and application enhancement.This role will involve working across a variety of projects (five available streams at time of hire), including both project-based work and BAU (business-as-usual) support.Key ResponsibilitiesDesign, develop, and maintain complex SQL queries and database solutionsOptimise existing queries and database processes to improve performance and efficiencySupport and enhance existing applications through backend data improvementsWork across multiple concurrent projects and BAU support activitiesCollaborate with stakeholders to understand data requirements and deliver solutionsContribute to continuous improvement of data processes and systemsRequired Skills & ExperienceExperience as a SQL Developer or similar roleStrong expertise in SQL development and performance tuningProven ability to write and optimise complex queriesExperience improving database and application performanceStrong understanding of data structures and relational databasesAbility to work in a fast-paced, multi-project environmentNice to HavePython development experienceBanking or financial services background (preferred but not essential)Familiarity with enterprise-scale data environmentsInterview ProcessOne-stage interview (approximately 1 hour)Discussion of development background and experienceTechnical questionsShort technical exercise/testCandidate should be prepared to use a notepad/text editor shared via screen during the sessionAdditional InformationMultiple project streams available at onboa",https://ie.linkedin.com/jobs/view/sql-developer-at-pontoon-solutions-4429899759,business intelligence,2026-06-28T12:23:15Z
apify_linkedin,4433096409,ibu|business intelligence administrator,2026-06-25T12:25:44Z,72.0,Business Intelligence Administrator,IBU,"Dublin, Dublin, County Dublin, Ireland",True,,,,contract,Analyst,Core,Senior / Lead+,,"JOB DETAILS:Role: BI Platform AdministratorLocation: Dublin, Ireland Type of Hiring: Contract Job Description:8+ Years of overall IT experience and at least 5 Years of experience in BI Administration.BI Administration experience in Power BI (DAX, Power Query/M, dataflows, semantic models; deployment pipelines) & Tableau Cloud/ ServerShould have experience of managing workspaces/sites, permissions, RLS/OLS, certification, refresh schedules, and data connectivity (Gateways/Bridge)Proven Tableau admin skills (Cloud/Server, sites/projects, permissions, extracts/schedules) and hands on dashboard/data source developmentShould have experience migrating Tableau Server → Tableau Cloud, including Tableau Bridge for on prem dataShould have experience on Monitoring capacity/usage/costs; troubleshoot incidents; publish health/adoption/admin dashboardsWorking knowledge of Microsoft Fabric (capacities/workspaces, OneLake concepts, Dataflows Gen2; Lakehouse/Warehouse awareness)Should have experience with Security & governance such as RLS/OLS, sensitivity labels, auditing; identity/SSO with Entra ID (Azure AD)Should have Scripting/automation experience with PowerShell/Python and use of Power BI/Tableau REST APIs",https://ie.linkedin.com/jobs/view/business-intelligence-administrator-at-ibu-4433096409,business intelligence,2026-06-28T12:23:15Z
apify_linkedin,4433089848,eurofins|it business analyst,2026-06-25T12:25:44Z,72.0,IT Business Analyst,Eurofins,"Dublin, Dublin, County Dublin, Ireland",True,,,,fulltime,Unclassified,Review,Entry / graduate,,"Why are we here?Eurofins Scientific is an international life sciences company, providing a unique range of analytical testing services to clients across multiple industries, to make life and our environment safer, healthier and more sustainable. From the food you eat, to the water you drink, to the medicines you rely on, Eurofins laboratories work with the biggest companies in the world to ensure the products they supply are safe, their ingredients are authentic, and labelling is accurate.Eurofins is dedicated to delivering testing services that contribute to the health and safety of society and the planet, and to its corporate responsibility to protect the environment and ensure diversity, equity, and inclusion across the entire network of Eurofins companies.Job DescriptionIn a nutshellThe IT Business Analyst acts as the key bridge between business stakeholders and IT teams, ensuring business needs are translated into effective technical solutions. You will gather, analyse, and document requirements, working closely with Product Managers and development teams to deliver high-quality systems. The role plays a critical part in driving alignment, collaboration, and successful IT project delivery across regions.Where will you be based and what business will you support?Based in Dublin, Ireland. You will be part of a global IT organisation, supporting business units, laboratory operations, and key stakeholders across regions, ensuring IT solutions align with business and operational goals.How can you help us?By acting as the key liaison between business and IT, ensuring requirements are clear, structured, and actionable. You will support successful project delivery through strong collaboration, effective requirement management, and hands-on involvement throughout implementation and post go-live phases.What can we do for you?We offer the opportunity to work on impactful, global IT projects within a collaborative and international environment, providing exposure to busine",https://ie.linkedin.com/jobs/view/it-business-analyst-at-eurofins-4433089848,business intelligence,2026-06-28T12:23:15Z
